Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Emile,2019-12-30 12:52:56,00:01:01,,Don't F**k with Cats: Hunting an Internet Killer: Limited Series: Cat and Mouse (Episode 1),,Apple iPhone 11,00:00:52,Not latest view,GB (United Kingdom)
Emile,2019-12-28 22:34:07,01:10:06,,Don't F**k with Cats: Hunting an Internet Killer: Limited Series: Closing the Net (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,01:03:10,Not latest view,GB (United Kingdom)
Emile,2019-12-28 21:03:18,01:15:09,,Don't F**k with Cats: Hunting an Internet Killer: Limited Series: Killing for Clicks (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:56:32,Not latest view,GB (United Kingdom)
Emile,2019-12-28 20:59:12,00:03:53,,Don't F**k with Cats: Hunting an Internet Killer: Limited Series: Cat and Mouse (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,01:04:38,Not latest view,GB (United Kingdom)
Emile,2019-12-28 12:27:22,00:36:26,,Don't F**k with Cats: Hunting an Internet Killer: Limited Series: Cat and Mouse (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,01:01:15,Not latest view,GB (United Kingdom)
Emile,2019-12-28 12:05:57,00:20:19,,Don't F**k with Cats: Hunting an Internet Killer: Limited Series: Cat and Mouse (Episode 1),,Apple iPhone 11,00:26:14,Not latest view,GB (United Kingdom)
Emile,2019-12-24 20:50:24,00:15:09,,Riverdale: Season 4: Chapter Sixty-Five: “In Treatment” (Episode 8),,Apple iPhone 11,00:15:07,Not latest view,GB (United Kingdom)
Emile,2019-12-24 20:09:09,00:40:46,,Riverdale: Season 4: Chapter Sixty-Four: “The Ice Storm” (Episode 7),,Apple iPhone 11,00:42:06,00:42:06,GB (United Kingdom)
Emile,2019-12-24 20:08:48,00:00:01,,Riverdale: Season 4: Chapter Sixty-Four: “The Ice Storm” (Episode 7),,Apple iPhone 11,00:00:02,Not latest view,GB (United Kingdom)
Emile,2019-12-23 22:35:47,00:05:54,,Don't F**k with Cats: Hunting an Internet Killer: Limited Series: Cat and Mouse (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:05:54,Not latest view,GB (United Kingdom)
Emile,2019-12-16 21:52:56,01:44:02,,Five Feet Apart,,Netflix Chrome MAC (Cadmium) HTML 5,01:50:52,Not latest view,GB (United Kingdom)
Emile,2019-12-14 14:39:49,00:52:54,,To All the Boys I’ve Loved Before,,Apple iPhone 11,01:33:46,Not latest view,GB (United Kingdom)
Emile,2019-12-14 14:01:59,00:34:52,,To All the Boys I’ve Loved Before,,Apple iPhone 11,00:35:12,Not latest view,GB (United Kingdom)
Emile,2019-12-05 20:08:47,01:20:26,,Midnight Sun,,Netflix Chrome MAC (Cadmium) HTML 5,01:26:25,01:26:25,GB (United Kingdom)
Emile,2019-11-18 18:35:44,00:27:59,,You Get Me,,Youview British Telecom DTR-T2100 Set Top Box,00:27:05,Not latest view,GB (United Kingdom)
Emile,2019-11-17 16:13:44,00:39:30,,Fifty Shades of Grey,,Netflix Chrome MAC (Cadmium) HTML 5,00:39:39,Not latest view,GB (United Kingdom)
Emile,2019-11-15 20:58:18,00:40:31,,Riverdale: Season 4: Chapter Sixty-Three: “Hereditary” (Episode 6),,Youview British Telecom DTR-T2100 Set Top Box,00:42:17,00:42:17,GB (United Kingdom)
Emile,2019-11-15 19:51:42,00:47:40,,Riverdale: Season 4: Chapter Sixty-Two: Witness for the Prosecution (Episode 5),,Youview British Telecom DTR-T2100 Set Top Box,00:41:20,00:41:20,GB (United Kingdom)
Emile,2019-11-13 22:06:33,00:29:05,,Level 16,,Youview British Telecom DTR-T2100 Set Top Box,01:38:39,01:38:39,GB (United Kingdom)
Emile,2019-11-13 19:47:36,01:09:36,,Level 16,,Youview British Telecom DTR-T2100 Set Top Box,01:09:36,Not latest view,GB (United Kingdom)
Emile,2019-11-02 09:16:16,00:40:45,,Riverdale: Season 4: Chapter Sixty-One: “Halloween” (Episode 4),,Youview British Telecom DTR-T2100 Set Top Box,00:42:23,00:42:23,GB (United Kingdom)
Emile,2019-11-02 08:31:58,00:41:55,,Riverdale: Season 4: Chapter Sixty: Dog Day Afternoon (Episode 3),,Youview British Telecom DTR-T2100 Set Top Box,00:42:26,00:42:26,GB (United Kingdom)
Emile,2019-10-18 10:24:11,00:42:00,,Riverdale: Season 4: Chapter Fifty-Nine: Fast Times at Riverdale High (Episode 2),,Apple iPhone 7 Plus (GSM),00:42:00,00:42:00,GB (United Kingdom)
Emile,2019-10-10 21:03:21,00:30:49,,Riverdale: Season 4: Chapter Fifty-Eight: In Memoriam (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:33:49,00:33:49,GB (United Kingdom)
Emile,2019-10-10 21:02:57,00:00:01,,Riverdale: Season 3: Chapter Fifty-Seven: Survive the Night (Episode 22),,Netflix Chrome MAC (Cadmium) HTML 5,00:08:34,00:08:34,GB (United Kingdom)
Emile,2019-09-19 14:51:19,00:08:32,,Riverdale: Season 3: Chapter Fifty-Seven: Survive the Night (Episode 22),,Apple iPhone 7 Plus (GSM),00:08:33,Not latest view,GB (United Kingdom)
Emile,2019-09-18 18:49:43,00:01:39,,"13 Reasons Why: Season 1: Tape 6, Side B (Episode 12)",,Netflix Chrome MAC (Cadmium) HTML 5,00:45:26,00:45:26,GB (United Kingdom)
Emile,2019-09-18 18:48:49,00:00:44,,"13 Reasons Why: Season 1: Tape 7, Side A (Episode 13)",,Netflix Chrome MAC (Cadmium) HTML 5,00:20:17,00:20:17,GB (United Kingdom)
Emile,2019-09-18 18:44:24,00:01:37,,"13 Reasons Why: Season 1: Tape 7, Side A (Episode 13)",,Netflix Chrome MAC (Cadmium) HTML 5,00:19:33,Not latest view,GB (United Kingdom)
Emile,2019-09-15 22:01:16,01:19:46,,Tall Girl,,Apple iPhone 7 Plus (GSM),01:36:55,01:36:55,GB (United Kingdom)
Emile,2019-09-08 09:51:39,00:18:19,,RuPaul's Drag Race: Season 6: RuPaul's Big Opening: Part 1 (Episode 1),,Apple iPhone 7 Plus (GSM),00:05:28,00:05:28,GB (United Kingdom)
Emile,2019-08-11 20:12:18,00:07:43,Autoplayed: user action: None; ,The Good Place: Season 1: Jason Mendoza (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:07:52,00:07:52,GB (United Kingdom)
Emile,2019-08-11 19:50:44,00:21:33,Autoplayed: user action: None; ,The Good Place: Season 1: Tahani Al-Jamil (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:42,00:21:42,GB (United Kingdom)
Emile,2019-08-11 19:35:09,00:15:34,,The Good Place: Season 1: Flying (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:37,00:21:37,GB (United Kingdom)
Emile,2019-08-11 09:27:58,00:05:20,,The Good Place: Season 1: Flying (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:06:03,Not latest view,GB (United Kingdom)
Emile,2019-08-11 09:05:01,00:22:56,,The Good Place: Season 1: Everything Is Fine (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:56,00:22:56,GB (United Kingdom)
Emile,2019-07-26 18:49:56,01:18:13,,Brain on Fire,,Youview British Telecom DTR-T2100 Set Top Box,01:24:27,Not latest view,GB (United Kingdom)
Emile,2019-07-24 13:01:16,00:24:28,Autoplayed: user action: Unspecified; ,The Hunger Games: Catching Fire,,Netflix Chrome MAC (Cadmium) HTML 5,01:20:05,Not latest view,GB (United Kingdom)
Emile,2019-07-23 16:04:15,01:16:53,Autoplayed: user action: Unspecified; ,The Hunger Games,,Netflix Chrome MAC (Cadmium) HTML 5,01:39:37,Not latest view,GB (United Kingdom)
Emile,2019-07-23 16:03:52,00:00:01,Autoplayed: user action: Unspecified; ,Bodyguard: Season 1: Episode 3,,Netflix Chrome MAC (Cadmium) HTML 5,00:00:01,Not latest view,GB (United Kingdom)
Emile,2019-07-22 17:37:16,01:21:30,Autoplayed: user action: Unspecified; ,The Hunger Games: Mockingjay - Part 2,,Netflix Chrome MAC (Cadmium) HTML 5,02:06:39,02:06:39,GB (United Kingdom)
Emile,2019-07-21 22:06:29,00:11:37,Autoplayed: user action: Unspecified; ,The Hunger Games: Mockingjay - Part 2,,Netflix Chrome MAC (Cadmium) HTML 5,00:11:37,Not latest view,GB (United Kingdom)
Emile,2019-07-21 20:31:51,01:25:31,Autoplayed: user action: Unspecified; ,The Hunger Games: Mockingjay - Part 1,,Netflix Chrome MAC (Cadmium) HTML 5,01:50:56,Not latest view,GB (United Kingdom)
Emile,2019-07-21 08:14:31,01:52:50,Autoplayed: user action: Unspecified; ,The Hunger Games: Catching Fire,,Netflix Chrome MAC (Cadmium) HTML 5,02:16:09,Not latest view,GB (United Kingdom)
Emile,2019-07-21 08:14:01,00:00:04,Autoplayed: user action: Unspecified; ,Bird Box,,Netflix Chrome MAC (Cadmium) HTML 5,00:15:17,00:15:17,GB (United Kingdom)
Emile,2019-07-19 17:34:25,00:09:45,Autoplayed: user action: Unspecified; ,Bird Box,,Netflix Chrome MAC (Cadmium) HTML 5,00:15:13,Not latest view,GB (United Kingdom)
Emile,2019-07-18 07:54:44,02:07:15,,The Hunger Games,,Youview British Telecom DTR-T2100 Set Top Box,02:08:36,Not latest view,GB (United Kingdom)
Emile,2019-07-15 17:48:11,00:54:21,Autoplayed: user action: Unspecified; ,After,,Netflix Chrome MAC (Cadmium) HTML 5,00:58:57,Not latest view,GB (United Kingdom)
Emile,2019-07-05 18:04:26,00:04:25,Autoplayed: user action: Unspecified; ,Sex Education: Season 1: Episode 1,,Netflix Chrome MAC (Cadmium) HTML 5,00:04:31,Not latest view,GB (United Kingdom)
Emile,2019-06-27 18:38:07,00:00:03,Autoplayed: user action: Unspecified; ,Three Girls: Season 1: Episode 1,,Netflix Chrome MAC (Cadmium) HTML 5,00:14:24,Not latest view,GB (United Kingdom)
Emile,2019-06-27 17:46:04,00:14:41,Autoplayed: user action: Unspecified; ,Three Girls: Season 1: Episode 1,,Netflix Chrome MAC (Cadmium) HTML 5,00:14:21,Not latest view,GB (United Kingdom)
Emile,2019-06-25 21:15:46,00:44:56,Autoplayed: user action: Unspecified; ,Matilda,,Netflix Chrome MAC (Cadmium) HTML 5,00:56:57,00:56:57,GB (United Kingdom)
Emile,2019-06-16 10:53:17,00:50:05,,America's Got Talent: Season 14: Episode 2,,Youview British Telecom DTR-T2100 Set Top Box,01:02:30,01:02:30,GB (United Kingdom)
Emile,2019-06-16 10:37:13,00:09:22,,America's Got Talent: Season 14: Episode 1,,Youview British Telecom DTR-T2100 Set Top Box,01:21:44,01:21:44,GB (United Kingdom)
Emile,2019-06-16 10:36:15,00:00:07,,America's Got Talent: Season 14: Episode 2,,Youview British Telecom DTR-T2100 Set Top Box,00:00:07,Not latest view,GB (United Kingdom)
Emile,2019-06-16 10:33:52,00:00:04,,America's Got Talent: Season 14: Episode 2,,Youview British Telecom DTR-T2100 Set Top Box,01:19:29,Not latest view,GB (United Kingdom)
Emile,2019-06-16 09:11:46,01:21:54,,America's Got Talent: Season 14: Episode 1,,Youview British Telecom DTR-T2100 Set Top Box,01:21:33,Not latest view,GB (United Kingdom)
Emile,2019-06-01 15:42:01,00:01:55,,The Rain: Season 1: Stay Together (Episode 2),,Youview British Telecom DTR-T2100 Set Top Box,00:02:01,00:02:01,GB (United Kingdom)
Emile,2019-06-01 15:14:01,00:26:30,,The Rain: Season 1: Stay Inside (Episode 1),,Youview British Telecom DTR-T2100 Set Top Box,00:45:42,00:45:42,GB (United Kingdom)
Emile,2019-06-01 15:13:49,00:00:08,,The Rain: Season 1: Stay Inside (Episode 1),,Youview British Telecom DTR-T2100 Set Top Box,00:36:22,Not latest view,GB (United Kingdom)
Emile,2019-05-30 16:53:07,00:58:07,Autoplayed: user action: Unspecified; ,Three Girls: Season 1: Episode 3,,Netflix Chrome MAC (Cadmium) HTML 5,00:58:47,Not latest view,GB (United Kingdom)
Emile,2019-05-30 15:51:43,00:59:24,Autoplayed: user action: Unspecified; ,Three Girls: Season 1: Episode 2,,Netflix Chrome MAC (Cadmium) HTML 5,00:59:05,Not latest view,GB (United Kingdom)
Emile,2019-05-30 15:12:41,00:37:38,Autoplayed: user action: Unspecified; ,Three Girls: Season 1: Episode 1,,Netflix Chrome MAC (Cadmium) HTML 5,00:59:50,Not latest view,GB (United Kingdom)
Emile,2019-05-30 14:50:16,00:18:03,,Three Girls: Season 1: Episode 1,,Youview British Telecom DTR-T2100 Set Top Box,00:17:42,Not latest view,GB (United Kingdom)
Emile,2019-05-30 13:39:12,00:16:14,Autoplayed: user action: Unspecified; ,Fifty Shades Darker,,Netflix Chrome MAC (Cadmium) HTML 5,00:18:05,Not latest view,GB (United Kingdom)
Emile,2019-05-30 12:13:14,00:21:04,Autoplayed: user action: Unspecified; ,Jane The Virgin: Season 1: Chapter One: Pilot (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:23:41,00:23:41,GB (United Kingdom)
Emile,2019-05-30 10:27:55,01:33:57,,The Girl with All the Gifts,,Youview British Telecom DTR-T2100 Set Top Box,01:46:04,01:46:04,GB (United Kingdom)
Emile,2019-05-30 10:24:53,00:02:17,,Jane The Virgin: Season 1: Chapter One: Pilot (Episode 1),,Youview British Telecom DTR-T2100 Set Top Box,00:02:07,Not latest view,GB (United Kingdom)
Emile,2019-05-28 13:33:42,00:00:11,Autoplayed: user action: Unspecified; ,Project X,,Netflix Chrome MAC (Cadmium) HTML 5,01:06:57,01:06:57,GB (United Kingdom)
Emile,2019-05-28 09:34:27,00:17:59,Autoplayed: user action: Unspecified; ,"13 Reasons Why: Season 1: Tape 1, Side A (Episode 1)",,Netflix Chrome MAC (Cadmium) HTML 5,00:18:06,00:18:06,GB (United Kingdom)
Emile,2019-05-26 17:09:26,00:01:55,,Bodyguard: Season 1: Episode 2,,Apple iPhone 7 Plus (GSM),00:43:34,Not latest view,GB (United Kingdom)
Emile,2019-05-26 08:52:02,00:36:53,,Bodyguard: Season 1: Episode 6,,Apple iPhone 7 Plus (GSM),01:14:49,Not latest view,GB (United Kingdom)
Emile,2019-05-24 12:51:48,00:02:57,,The Silence,,Apple iPhone 7 Plus (GSM),00:03:18,00:03:18,GB (United Kingdom)
Emile,2019-05-20 19:13:15,00:01:02,,Prison Break: Season 4: The Final Break (Episode 23),,Youview British Telecom DTR-T2100 Set Top Box,01:19:36,01:19:36,GB (United Kingdom)
Emile,2019-05-20 18:33:03,00:39:34,,Prison Break: Season 2: Manhunt (Episode 1),,Youview British Telecom DTR-T2100 Set Top Box,00:41:00,Not latest view,GB (United Kingdom)
Emile,2019-05-20 17:51:36,00:41:18,,Prison Break: Season 1: Flight (Episode 22),,Youview British Telecom DTR-T2100 Set Top Box,00:42:24,Not latest view,GB (United Kingdom)
Emile,2019-05-20 17:17:29,00:34:12,,Prison Break: Season 1: Go (Episode 21),,Youview British Telecom DTR-T2100 Set Top Box,00:43:10,Not latest view,GB (United Kingdom)
Emile,2019-05-20 16:41:56,00:34:45,,Prison Break: Season 1: Tonight (Episode 20),,Youview British Telecom DTR-T2100 Set Top Box,00:42:27,Not latest view,GB (United Kingdom)
Emile,2019-05-20 16:08:30,00:32:24,,Prison Break: Season 1: The Key (Episode 19),,Youview British Telecom DTR-T2100 Set Top Box,00:43:08,Not latest view,GB (United Kingdom)
Emile,2019-05-20 16:08:11,00:00:10,,Prison Break: Season 1: The Key (Episode 19),,Youview British Telecom DTR-T2100 Set Top Box,00:39:46,Not latest view,GB (United Kingdom)
Emile,2019-05-20 15:46:53,00:19:20,,Prison Break: Season 1: Sleight of Hand (Episode 10),,Youview British Telecom DTR-T2100 Set Top Box,00:42:10,Not latest view,GB (United Kingdom)
Emile,2019-05-20 15:15:02,00:30:54,,Prison Break: Season 1: Tweener (Episode 9),,Youview British Telecom DTR-T2100 Set Top Box,00:43:43,Not latest view,GB (United Kingdom)
Emile,2019-05-20 14:33:48,00:40:52,,Prison Break: Season 1: The Old Head (Episode 8),,Youview British Telecom DTR-T2100 Set Top Box,00:43:58,Not latest view,GB (United Kingdom)
Emile,2019-05-20 13:56:11,00:37:23,,"Prison Break: Season 1: Riots, Drills and the Devil: Part 2 (Episode 7)",,Youview British Telecom DTR-T2100 Set Top Box,00:42:13,Not latest view,GB (United Kingdom)
Emile,2019-05-20 13:12:33,00:43:34,,"Prison Break: Season 1: Riots, Drills and the Devil: Part 1 (Episode 6)",,Youview British Telecom DTR-T2100 Set Top Box,00:43:34,Not latest view,GB (United Kingdom)
Emile,2019-05-16 20:09:51,00:41:41,,Prison Break: Season 1: Cute Poison (Episode 4),,Youview British Telecom DTR-T2100 Set Top Box,00:42:29,Not latest view,GB (United Kingdom)
Emile,2019-05-16 19:27:09,00:42:35,,Prison Break: Season 1: Cell Test (Episode 3),,Youview British Telecom DTR-T2100 Set Top Box,00:43:50,Not latest view,GB (United Kingdom)
Emile,2019-05-16 18:44:27,00:42:35,,Prison Break: Season 1: Allen (Episode 2),,Youview British Telecom DTR-T2100 Set Top Box,00:43:56,Not latest view,GB (United Kingdom)
Emile,2019-05-16 18:01:01,00:43:11,,Prison Break: Season 1: Pilot (Episode 1),,Youview British Telecom DTR-T2100 Set Top Box,00:43:11,Not latest view,GB (United Kingdom)
Emile,2019-05-16 14:52:24,00:42:10,,Riverdale: Season 3: Chapter Fifty-Seven: Survive the Night (Episode 22),,Apple iPhone 7 Plus (GSM),00:42:06,Not latest view,GB (United Kingdom)
Emile,2019-05-16 14:49:56,00:01:58,,Riverdale: Season 3: Chapter Fifty-Seven: Survive the Night (Episode 22),,Apple iPhone 7 Plus (GSM),00:01:59,Not latest view,GB (United Kingdom)
Emile,2019-05-15 20:40:51,01:01:53,Autoplayed: user action: Unspecified; ,The Last Summer,,Netflix Chrome MAC (Cadmium) HTML 5,01:42:13,01:42:13,GB (United Kingdom)
Emile,2019-05-12 16:51:06,01:59:22,,22 July,,Youview British Telecom DTR-T2100 Set Top Box,02:17:35,Not latest view,GB (United Kingdom)
Emile,2019-05-10 16:52:24,00:05:30,Autoplayed: user action: Unspecified; ,Jailbirds: Season 1: Dressed into Oranges (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:05:50,00:05:50,GB (United Kingdom)
Emile,2019-05-10 16:17:19,00:23:09,Autoplayed: user action: Unspecified; ,22 July,,Netflix Chrome MAC (Cadmium) HTML 5,00:22:29,Not latest view,GB (United Kingdom)
Emile,2019-05-09 20:08:53,01:14:22,Autoplayed: user action: Unspecified; ,22 July,,Netflix Chrome MAC (Cadmium) HTML 5,01:23:42,Not latest view,GB (United Kingdom)
Emile,2019-05-09 18:46:35,00:34:53,Autoplayed: user action: Unspecified; ,Riverdale: Season 3: Chapter Fifty-Six: The Dark Secret of Harvest House (Episode 21),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:06,00:42:06,GB (United Kingdom)
Emile,2019-05-09 18:45:57,00:00:26,Autoplayed: user action: Unspecified; ,Riverdale: Season 3: Chapter Fifty-Six: The Dark Secret of Harvest House (Episode 21),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:06,Not latest view,GB (United Kingdom)
Emile,2019-05-05 16:56:55,00:59:13,Autoplayed: user action: Unspecified; ,A 2nd Chance,,Netflix Chrome MAC (Cadmium) HTML 5,01:31:10,01:31:10,GB (United Kingdom)
Emile,2019-05-04 20:56:45,00:33:57,Autoplayed: user action: Unspecified; ,Riverdale: Season 3: Chapter Fifty-Five: Prom Night (Episode 20),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:35,00:41:35,GB (United Kingdom)
Emile,2019-05-04 19:08:31,01:16:39,Autoplayed: user action: Unspecified; ,Snowpiercer,,Netflix Chrome MAC (Cadmium) HTML 5,02:00:51,02:00:51,GB (United Kingdom)
Emile,2019-05-02 20:41:05,00:32:28,Autoplayed: user action: Unspecified; ,Be Somebody,,Netflix Chrome MAC (Cadmium) HTML 5,01:24:19,01:24:19,GB (United Kingdom)
Emile,2019-05-02 20:35:13,00:01:25,Autoplayed: user action: Unspecified; ,Riverdale: Season 3: Chapter Forty-Five: The Stranger (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:00,00:01:00,GB (United Kingdom)
Emile,2019-05-01 20:25:37,01:07:52,Autoplayed: user action: Unspecified; ,"Love, Rosie",,Netflix Chrome MAC (Cadmium) HTML 5,01:37:20,01:37:20,GB (United Kingdom)
Emile,2019-04-30 21:29:30,00:17:17,Autoplayed: user action: Unspecified; ,Riverdale: Season 3: Chapter Fifty-Four: “Fear the Reaper” (Episode 19),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:57,00:41:57,GB (United Kingdom)
Emile,2019-04-30 19:43:48,00:20:31,Autoplayed: user action: Unspecified; ,Riverdale: Season 3: Chapter Fifty-Four: “Fear the Reaper” (Episode 19),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:01,Not latest view,GB (United Kingdom)
Emile,2019-04-20 19:33:24,01:37:19,Autoplayed: user action: Unspecified; ,Wonder,,Netflix Chrome MAC (Cadmium) HTML 5,01:45:49,01:45:49,GB (United Kingdom)
Emile,2019-04-19 21:30:46,00:35:07,,Riverdale: Season 3: Chapter Fifty-Three: Jawbreaker (Episode 18),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:55,00:41:55,GB (United Kingdom)
Emile,2019-04-19 20:59:01,00:31:14,,Riverdale: Season 3: Chapter Fifty-Two: “The Raid” (Episode 17),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:00,00:42:00,GB (United Kingdom)
Emile,2019-04-19 20:30:21,00:27:54,,Riverdale: Season 3: Chapter Fifty-One: Big Fun (Episode 16),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:07,00:42:07,GB (United Kingdom)
Emile,2019-04-19 19:57:44,00:32:00,,Riverdale: Season 3: Chapter Fifty: American Dreams (Episode 15),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:04,00:42:04,GB (United Kingdom)
Emile,2019-04-19 19:24:02,00:32:19,,Riverdale: Season 3: Chapter Forty-Nine: Fire Walk With Me (Episode 14),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:56,00:41:56,GB (United Kingdom)
Emile,2019-04-19 19:08:07,00:15:47,Autoplayed: user action: Unspecified; ,Riverdale: Season 3: Chapter Forty-Eight: Requiem for a Welterweight (Episode 13),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:58,00:41:58,GB (United Kingdom)
Emile,2019-04-19 17:52:10,00:24:21,Autoplayed: user action: Unspecified; ,Riverdale: Season 3: Chapter Forty-Eight: Requiem for a Welterweight (Episode 13),,Netflix Chrome MAC (Cadmium) HTML 5,00:24:31,Not latest view,GB (United Kingdom)
Emile,2019-04-15 14:23:29,00:30:54,Autoplayed: user action: Unspecified; ,The Perfect Date,,Netflix Chrome MAC (Cadmium) HTML 5,01:24:07,01:24:07,GB (United Kingdom)
Emile,2019-04-15 09:52:57,00:35:55,,Riverdale: Season 3: Chapter Thirty-Seven: Fortune and Men's Eyes (Episode 2),,Youview British Telecom DTR-T2100 Set Top Box,00:36:37,00:36:37,GB (United Kingdom)
Emile,2019-04-15 09:14:40,00:37:48,,Riverdale: Season 3: Chapter Thirty-Six: Labor Day (Episode 1),,Youview British Telecom DTR-T2100 Set Top Box,00:42:26,00:42:26,GB (United Kingdom)
Emile,2019-04-15 08:48:05,00:25:35,,Riverdale: Season 2: Chapter Thirty-Five: Brave New World (Episode 22),,Youview British Telecom DTR-T2100 Set Top Box,00:42:20,00:42:20,GB (United Kingdom)
Emile,2019-04-15 08:07:45,00:40:11,,Riverdale: Season 2: Chapter Thirty-Four: Judgment Night (Episode 21),,Youview British Telecom DTR-T2100 Set Top Box,00:42:03,00:42:03,GB (United Kingdom)
Emile,2019-04-14 20:19:26,00:00:01,Autoplayed: user action: Unspecified; ,Dog Days,,Netflix Chrome MAC (Cadmium) HTML 5,00:00:01,00:00:01,GB (United Kingdom)
Emile,2019-04-14 11:08:50,00:28:04,,Riverdale: Season 2: Chapter Fourteen: A Kiss Before Dying (Episode 1),,Youview British Telecom DTR-T2100 Set Top Box,00:28:56,00:28:56,GB (United Kingdom)
Emile,2019-04-14 10:32:42,00:35:37,,Riverdale: Season 1: Chapter Thirteen: The Sweet Hereafter (Episode 13),,Youview British Telecom DTR-T2100 Set Top Box,00:42:09,00:42:09,GB (United Kingdom)
Emile,2019-04-14 09:50:24,00:42:13,,Riverdale: Season 1: Chapter Twelve: Anatomy of a Murder (Episode 12),,Youview British Telecom DTR-T2100 Set Top Box,00:42:13,00:42:13,GB (United Kingdom)
Emile,2019-04-11 16:17:16,00:07:04,Autoplayed: user action: Unspecified; ,The Spy Who Dumped Me,,Netflix Chrome MAC (Cadmium) HTML 5,00:08:06,00:08:06,GB (United Kingdom)
Emile,2019-04-11 15:31:51,00:00:32,Autoplayed: user action: Unspecified; ,The Spy Who Dumped Me,,Netflix Chrome MAC (Cadmium) HTML 5,00:00:52,Not latest view,GB (United Kingdom)
Emile,2019-04-11 15:09:18,00:17:30,Autoplayed: user action: Unspecified; ,Quicksand: Season 1: The Witnesses (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:46:04,Not latest view,GB (United Kingdom)
Emile,2019-04-11 14:39:51,00:28:28,,Quicksand: Season 1: The Witnesses (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:28:34,Not latest view,GB (United Kingdom)
Emile,2019-04-11 13:59:58,00:37:57,Autoplayed: user action: Unspecified; ,Quicksand: Season 1: The Trial (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:47:52,Not latest view,GB (United Kingdom)
Emile,2019-04-11 08:44:58,01:25:00,,The Book of Henry,,Youview British Telecom DTR-T2100 Set Top Box,01:41:17,01:41:17,GB (United Kingdom)
Emile,2019-04-10 22:58:56,00:30:48,,Quicksand: Season 1: The Reconstruction (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:40:08,Not latest view,GB (United Kingdom)
Emile,2019-04-10 22:18:41,00:38:34,,Quicksand: Season 1: The Funeral (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:43:46,Not latest view,GB (United Kingdom)
Emile,2019-04-10 21:55:14,00:22:48,Autoplayed: user action: Unspecified; ,Quicksand: Season 1: Custody (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:45:35,Not latest view,GB (United Kingdom)
Emile,2019-04-10 18:04:09,00:19:25,,Quicksand: Season 1: Custody (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:19:47,Not latest view,GB (United Kingdom)
Emile,2019-04-10 17:18:26,00:43:28,Autoplayed: user action: Unspecified; ,Quicksand: Season 1: Maja (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:43:36,Not latest view,GB (United Kingdom)
Emile,2019-04-04 17:31:15,00:29:33,Autoplayed: user action: Unspecified; ,Suicide Squad,,Netflix Chrome MAC (Cadmium) HTML 5,00:49:28,00:49:28,GB (United Kingdom)
Emile,2019-04-04 16:27:10,00:05:25,Autoplayed: user action: Unspecified; ,Bodyguard: Season 1: Episode 2,,Netflix Chrome MAC (Cadmium) HTML 5,00:07:03,Not latest view,GB (United Kingdom)
Emile,2019-04-04 15:30:09,00:53:18,Autoplayed: user action: Unspecified; ,Bodyguard: Season 1: Episode 1,,Netflix Chrome MAC (Cadmium) HTML 5,00:56:58,Not latest view,GB (United Kingdom)
Emile,2019-04-01 20:47:15,00:45:17,Autoplayed: user action: Unspecified; ,Ballerina,,Netflix Chrome MAC (Cadmium) HTML 5,01:24:37,Not latest view,GB (United Kingdom)
